_key,categories/0,categories/1,categories/2,categories/3,query,title,categories/4,categories/5
205653,cloud,amazon-web-services,azure,artificial-intelligence,xamarin.txt,"Build cloud native software assets (AI and Machine Learning) at Arm (Manchester, UK)",,
205656,cloud,artificial-intelligence,machine-learning,,xamarin test cloud.txt,"Focus on implementation of advanced AI and Machine Learning Technologies at Arm (Manchester, UK)",,
205667,malware,windows,penetration-testing,metasploit,windows.txt,"Malware Analyst at Bromium UK Ltd (Cambridge, UK)",,
205680,python,amazon-redshift,java,airflow,workflow.txt,"Senior Data Engineer - Global Payment Analytics (f/m/d) at Delivery Hero SE (Berlin, Germany)",,
205698,spark,kafka,emr,python,web starter kit.txt,"Senior Data Engineer at iHeartRadio (New York, NY)",hadoop,
205714,reactjs,r,sql,numpy,statistics.txt,"Machine Learning Engineer at Simon Data (New York, NY) (allows remote)",pandas,
205715,python,django,java,reactjs,web-applications.txt,"Full Stack Engineer at Simon Data (New York, NY) (allows remote)",react-redux,
205720,r,python,etl,bash,zendesk.txt,Data Engineer at Auth0 () (allows remote),sql,
205731,azure,sql,nosql,data-security,visual objects.txt,"Data Architect at HealthEquity (Draper, UT)",etl,
205741,machine-learning,sql,r,julia-lang,wifi direct.txt,"Senior Data Scientist at Faire (San Francisco, CA)",numpy,
205751,embedded,c,fsm,matlab,wireless.txt,"Entwicklungsingenieur Software (m/w) at Continental AG (Nürnberg, Deutschland)",microcontroller,
205758,r,python,linux,sql,web.txt,"Data Scientist (m/w/d) at VIT Vereinigte Informationssysteme Tierhaltung w.V. (Verden (Aller), Deutschland)",ms-office,
205813,automated-tests,automation,salesforce,architecture,zoho crm.txt,"Salesforce Developer (m/f) at On Running (Berlin, Germany)",system-administration,sysadmin
205824,ruby,ruby-on-rails,elasticsearch,javascript,zen rails base application.txt,"Software Engineer - Ruby at Integreon (Austin, TX) (allows remote)",reactjs,
205825,r,machine-learning,python,sql,with.txt,"Data Scientist at Market America / Shop.com (Monterey, CA)",apache-spark,
205836,go,tensorflow,google-cloud-platform,,voice.txt,"senior backend developer for a startup that doesn't suck at MadHive (New York, NY)",,
205862,ggplot,dplyr,numpy,sql,working copy.txt,"Data Scientist, Apple Media Products at Apple Inc. (Cupertino, CA)",hive,
205865,javascript,reactjs,node.js,redux,writing.txt,"Full Stack Engineer for a Machine Learning Company at Matroid (Palo Alto, CA)",mongodb,
205878,r,python,machine-learning,data-science,zend framework.txt,"Data Scientist at Intact (Montreal, QC, Canada)",github,
205879,scala,apache-spark,redux,functional-programming,writing.txt,"(Senior) Scala Developer at Lana Labs GmbH (Berlin, Deutschland)",machine-learning,
205892,python,api,rest,java,zen rails base application.txt,"Software Engineer - Python at Esri (Redlands, CA)",jupyter-notebook,
205926,specifications,writing,,,writing.txt,"Business Analyst at Medefer (London, UK)",,
205930,c++,python,javascript,node.js,zendesk.txt,"Ingénieur développement C++ / BigData at INTEMPORA (Issy-les-Moulineaux, France)",,
205976,java,spring,java-ee,javascript,white box.txt,"Lead Software Engineer - Health IT / Machine Learning / Java - Spring at DrFirst, Inc. (Rockville, MD)",angular,
205979,etl,python,design,,wifi direct.txt,Data Engineer at Facebook (Singapore),,
205987,r,hadoop,machine-learning,,vision.txt,"Data Scientist, Community Integrity at Facebook (London, UK)",,
205991,r,python,,,vision.txt,"Data Scientist, Marketing Science R&D at Facebook (London, UK)",,
205996,php,machine-learning,sql,,zend framework.txt,"Research Scientist, Experimental Design and Causal Inference at Facebook (Menlo Park, CA)",,
205997,r,c++,hadoop,,visual c++.txt,"Research Scientist, Area Operations, Economics and Computation at Facebook (Menlo Park, CA)",,
205998,r,machine-learning,algorithm,,zen rails base application.txt,"Operations Research Scientist at Facebook (Menlo Park, CA)",,
206001,java,c++,hadoop,,windows server.txt,"Software Engineer, Machine Learning at Facebook (Seattle, WA)",,
206002,java,c++,hadoop,,windows server.txt,"Software Engineer, Machine Learning at Facebook (Boston, MA)",,
206003,java,hadoop,c++,,visual c++.txt,"Software Engineer, Messenger at Facebook (Seattle, WA)",,
206006,hadoop,java,c++,,visual c++.txt,"Software Engineer, Integrity and Anti-Abuse at Facebook (Menlo Park, CA)",,
206011,r,machine-learning,python,,visual objects.txt,"Auction and Delivery Data Scientist at Facebook (Menlo Park, CA)",,
206013,machine-learning,web-services,,,web-services.txt,"Software Engineer - Video Specialist at Facebook (Seattle, WA)",,
206020,c++,qt,machine-learning,,vr.txt,"AR Platform Software Engineer- Facebook Reality Labs at Facebook (Redmond, WA)",,
206026,python,sql,machine-learning,aws,working copy.txt,"Data Scientist at Boxy Charm (Miami, FL; Fort Lauderdale, FL)",,
206032,java,scala,architecture,bigdata,treasure data.txt,"Big Data Architect at Ultra Tendency (Berlin, Germany)",,
206038,java,python,sql,,zookeeper.txt,"Big Data Software Engineer Lead at JP Morgan Chase (Jersey City, NJ)",,
206045,python,r,sql,machine-learning,ui5 library.txt,"Senior Machine Learning Scientist at Gradient.io (Seattle, WA)",algorithm,
206062,python,sql,hadoop,apache-spark,working copy.txt,"Data Engineer, Machine Learning (Merchant Platform) at Zalando SE (Berlin, Germany)",,
206070,r,machine-learning,python,,vmware horizon suite.txt,"Senior Data Scientist at Oakam (London, UK)",,
206099,azure,sql,database,sysadmin,wifi direct.txt,"Data Engineer (Contract or Perm) at Sorted Group Limited (Manchester, UK)",,
206112,java,scala,apache-spark,hadoop,working copy.txt,"Java Software Developer at IQVIA, The Human Data Science Company (Brighton, UK)",python,
206115,java,python,nosql,amazon-web-services,with.txt,"Senior Data Scientist at N26 (Berlin, Germany)",r,
206131,python,keras,azure,pandas,wechat api.txt,"Analytics and Backend Intern at corrux (München, Germany)",scikit-learn,
206143,apache-spark,hadoop,java,sql,zend framework.txt,"Distributed Systems Software Engineer at Immuta (College Park, MD)",docker,
206152,c#,.net,sql,javascript,yarn.txt,"Software Engineer - C#, SQL, JavaScript : FinTech Data at FactSet (London, UK)",angular,
206163,python,java,microservices,spark,writing.txt,"Staff Software Engineer - Data Platform at Syapse (San Francisco, CA)",aws,
206168,java,javascript,java-ee,angular,zend framework.txt,"Experienced Software Developer at Kuebix (Maynard, MA)",salesforce,
206169,reactjs,php,zend-framework,mysql,zoho crm.txt,"Software Engineer (PHP) at Research Square (Durham, NC) (allows remote)",redis,
206176,startup,computer-vision,arkit,ar,zen rails base application.txt,"Senior iOS Engineer at Geomagical Labs (Mountain View, CA)",mobile,
206177,cloud,amazon-web-services,python,scala,xamarin test cloud.txt,"Cloud Data Architect (AWS) at sailteam.io (New York, NY)",etl,
206219,python,hadoop,bigdata,scala,working copy.txt,"Data Engineer at Equal Experts (Manchester, UK)",data-warehouse,
206228,python,linux,sql,numpy,zend framework.txt,"Contract Risk Quant Developer at Man AHL (London, UK)",scipy,
206244,sql,qa,database,python,zend framework.txt,"Software QA Engineer at Swarm64 AS Zweigstelle Hive (Berlin, Germany)",javascript,
206248,python,git,pandas,numpy,xpath.txt,"Data Extraction Engineer at GeoPhy (Delft, Netherlands)",data-extraction,
206249,python,git,pandas,numpy,xpath.txt,"Data Extraction Engineer at GeoPhy (Kaunas, Lithuania)",data-extraction,
206277,scala,python,nosql,data-pipeline,video streaming.txt,"Data Engineer at ING (Amsterdam, Netherlands)",automation,
206299,mongodb,java,mysql,jenkins,writing.txt,"Data Engineer at SensorThink (Orlando, FL)",jira,
206309,python,django,postgresql,machine-learning,zend framework.txt,"Senior Full-Stack Engineer at Plannuh (Boston, MA)",amazon-web-services,
206315,reactjs,javascript,sass,jest,writing.txt,"Senior Frontend Engineer at Interana (Redwood City, CA)",d3.js,
206331,machine-learning,python,apache-kafka,apache-spark,x++.txt,"Principal Data Scientist (M/F/X) at FlixBus (München, Germany)",,
206351,c++,c,linux,spss,windows xp.txt,"Senior Softwareentwickler (m/w/divers) im Bereich Digitale Fabrik at Siemens AG (Chemnitz, Deutschland)",,
206380,python,apache-spark,machine-learning,amazon-web-services,web frontend.txt,"Senior Data Engineer at Ometria (London, UK)",postgresql,
206382,oop,java,hadoop,gnu,working copy.txt,"Software Engineer Hadoop at trivago N.V (Düsseldorf, Germany)",linux,
206387,java,go,elasticsearch,cassandra,with.txt,"Software Engineer, Backend at Sysdig (Beograd, Serbia)",apache-kafka,
206392,algorithm,machine-learning,python,,writing.txt,"Post Doc (f/m) - deep learning in digital histopathology at Boehringer Ingelheim Pharma GmbH & Co.KG (Biberach, Germany)",,
206432,scala,java,sql,hadoop,working copy.txt,"(Senior) Data Engineer (f/m) at mobile.de (Berlin, Germany)",mongo,sysadmin
206439,machine-learning,r,analytics,bigdata,with.txt,"Director of Data Science at Wellframe (Boston, MA)",statistics,
206441,mongodb,elasticsearch,mysql,oracle,zendesk.txt,"Field Support Engineer at SensorThink (Orlando, FL)",sql-server,
206448,data-warehouse,nosql,sql,oracle11g,websphere 8.txt,"Data Architect at DAT Solutions (Beaverton, OR)",hadoop,
206462,apache-spark,apache,hadoop,,zen rails base application.txt,"Data/AI Platform Engineer at Lumiata (San Mateo, CA)",,
206475,user-experience,user-interface,d3.js,,wireframe.txt,"Staff User Experience Designer at Home Depot / THD (Austin, TX)",,
206484,user-experience,user-interface,d3.js,,wireframe.txt,"Staff User Experience Designer at Home Depot / THD (Atlanta, GA)",,
206550,scala,python,machine-learning,scikit-learn,zen rails base application.txt,"Data Engineer (m/f/d) at Risk.Ident GmbH (Hamburg, Deutschland)",clojure,
206552,c#,.net,sql,oracle,zend framework.txt,"Software-Entwickler C# (m/w) at G+D Secure Data Management GmbH (Neustadt bei Coburg, Deutschland)",,
206577,python,amazon-web-services,pandas,linux,web analytics.txt,"Python Data SW Engineer at Starlizard (London, UK)",c++,
206587,amazon-web-services,mysql,etl,reporting,workflow.txt,"Senior Data Engineer -- Do Good. Do Well. Have Fun Doing It. at LiteracyPro Systems, Inc. (Boulder, CO)",validation,
206629,agile,web-services,,,working copy.txt,"Business Analyst at Grid Dynamics (Tampa, FL)",,
206636,scala,hadoop,bigdata,apache-spark,xamarin test cloud.txt,"Hadoop/Scala developer  Help to uncover money laundering at Barclays- Prague Technology Center (Prague, Czechia)",cloud,
206639,amazon-web-services,java,python,apache-kafka,x++.txt,"Data Engineer  Charter (M/F/X) at FlixBus (München, Germany)",,
206642,r,machine-learning,java,,websphere commerce.txt,"Data Scientist Machine Learning at Booking.com (Tel Aviv-Yafo, Israel)",,
206655,python,java,amazon-web-services,docker,xamarin test cloud.txt,"Senior Engineer w/ Python/Java and Linux Experience at Red-Spark (Philadelphia, PA)",sql,
206664,scala,java,database,,x++.txt,"Data Engineer (M/F/X) at FlixBus (München, Germany)",,
206668,tensorflow,python,scikit-learn,scipy,zoho crm.txt,"Entwickler (m/w) Künstliche Intelligenz und Big Data Analyse at Lumenaza GmbH (Berlin, Deutschland)",sql,
206669,c++,machine-learning,computer-vision,opencv,working copy.txt,"Computer Vision Developer (m/f)  Full-Time at KiwiSecurity Software GmbH (Wien, Austria)",,
206673,java,mongodb,elasticsearch,mariadb,zen rails base application.txt,"Senior Software Architect - Java at Webtrekk GmbH (Berlin, Deutschland)",mysql,
206676,python,pyspark,scala,git,xgboost.txt,"Data Scientist at IQVIA, The Human Data Science Company (Plymouth Meeting, PA)",machine-learning,
206683,reactjs,javascript,python,plotly,zend framework.txt,"Experienced Frontend Developer (m/f) at Semalytix (Bielefeld, Deutschland)",,
206692,java,angularjs,javascript,apache-spark,working copy.txt,"Full Stack Developer at IQVIA, The Human Data Science Company (Ottawa, ON, Canada)",,
206693,powerbi,,,,with.txt,"UX Designer / Analyst at NETAPHOR SOFTWARE, INC. (Irvine, CA)",,
206706,java,python,sql,,xslt 2.0.txt,"Senior Software Engineer  Data Services (Java) at JP Morgan Chase (Jersey City, NJ)",,
206712,python,r,amazon-web-services,algorithm,workflow.txt,"Data Scientist at Firebrand Technologies (Newburyport, MA)",nlp,
206729,java,python,sql,,version control.txt,"ETL Software Engineer (Wealth Data Platform) at JP Morgan Chase (Jersey City, NJ)",,
206755,c++,math,algorithm,optimization,writing.txt,"Software/Data Analytics Engineer  3D Data Analysis  ML / Autonomous Drones at CSIRO's Data61 (Brisbane, Australia)",data-analysis,
206757,python,apache-spark,hadoop,scala,video on demand.txt,"Data Engineer to one of the most growing tech companies in Finland! at giosg.com (Helsinki, Finland)",druid,
206790,cloud,python,web-services,sql,xamarin test cloud.txt,"Data Integration Engineer - Google Cloud at Zalando SE (Berlin, Germany)",amazon-web-services,
206792,java,hadoop,amazon-web-services,apache-spark,working copy.txt,"Big Data Engineer (m/f/d) who is NOT looking for the next Gig! at GfK (Nürnberg, Deutschland)",docker,
206796,machine-learning,python,spark,scala,web analytics.txt,"Data Science Engineers at dunnhumby Ltd. (Gurugram, India) (allows remote)",,
206816,etl,python,r,sas,validation.txt,"Data Engineer (m/f) - Germany at Simon-Kucher & Partners Strategy & Marketing Consultants GmbH (Bonn, Germany)",tableau,
206820,apache-spark,sql,amazon-s3,,web.txt,"Data-Engineer Business Intelligence (m/w/d) in einem laufenden System at agido GmbH (Dortmund, Deutschland)",,
206832,r,sql,javascript,ruby,visual studio 2015.txt,"Integration Engineering Manager at Simon Data (New York, NY)",python,
206839,java,python,sql,,visual studio team services.txt,"Big Data Software Engineer at JP Morgan Chase (Jersey City, NJ)",,
206846,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (San Francisco, CA)",,
206847,java,postgresql,azure,,virgil security.txt,"Sr. Software Engineer - Data Pipeline at Tenable, Inc. (Seattle, WA)",,
206854,java,python,sql,,test driven development.txt,"Big Data Software Engineer at JP Morgan Chase (Jersey City, NJ)",,
206859,c#,asp.net,sql,,working copy.txt,"C# Software Engineer at IQVIA, The Human Data Science Company (Brighton, UK)",,
206863,python,sql,javascript,tableau,web.txt,Data Analytic Mentor at Thinkful Inc. () (allows remote),ab-testing,
206866,python,machine-learning,,,writing.txt,"Applied Machine Learning Engineer at Xihelm (London, UK)",,
206905,java,data-processing,mapreduce,amazon-web-services,windows 10.txt,"Senior Data Engineer, Product Engineering at Quantcast (San Francisco, CA)",api,
206911,reactjs,three.js,d3.js,redux,zen rails base application.txt,"Frontend Developer (React, Redux, Three, Material) at Tenet3 (Dayton, OH)",css,
206921,apache-spark,machine-learning,agile,,zen rails base application.txt,"AI Engineer at Cognizant Technology Solutions UK Ltd (Slough, UK)",,
206924,hadoop,scala,nosql,,zend framework.txt,"Senior Big Data Architect at Cognizant Technology Solutions UK Ltd (London Borough of Ealing, UK)",,
206928,etl,sql,data-warehouse,business-intelligence,xamarin test cloud.txt,"BI Developer (Business Intelligence Developer) at Agoda (Khwaeng Pathum Wan, Thailand)",data-modeling,
206930,scala,apache-spark,machine-learning,algorithm,zen rails base application.txt,"Machine Learning Engineer at Agoda (Khwaeng Pathum Wan, Thailand)",statistics,
206931,php,mongodb,elasticsearch,amazon-web-services,writing.txt,"Senior PHP Developer at DesignMyNightLondon (London, UK)",angularjs,
206942,java,scala,hadoop,cloudera,with.txt,"Big Data Engineer challenging the Swedish retail market at ICA Gruppen (Solna, Sweden)",continuous-deployment,
